date,value
9-11-2021,984
9-11-2021,"1,386"
9-11-2021,"2,448"
10-10-2021,"4,756"
10-10-2021,"2,080"
10-10-2021,"1,216"
10-10-2021,"1,452"
10-10-2021,"1,558"
10-10-2021,"3,984"
11-10-2021,"5,043"
11-10-2021,"3,234"
11-10-2021,"2,592"
11-10-2021,"2,822"
11-10-2021,"4,125"
11-10-2021,"5,551"
12-9-2021,"8,700"
12-9-2021,"5,292"
12-9-2021,"5,145"
12-9-2021,"3,915"
12-9-2021,"4,536"
12-9-2021,"7,440"
1-17-2021,"4,000"
1-17-2021,"2,400"
1-17-2021,"2,175"
1-17-2021,"1,305"
1-17-2021,"2,214"
1-17-2021,"2,550"
2-17-2021,"4,917"
2-17-2021,"1,900"
2-17-2021,"2,025"
2-17-2021,"1,666"
2-17-2021,"3,120"
2-17-2021,"2,520"
3-16-2021,"4,620"
3-16-2021,"1,863"
3-16-2021,"1,729"
3-16-2021,"1,127"
3-16-2021,"2,183"
3-16-2021,"2,349"
4-17-2021,"3,861"
4-17-2021,"2,100"
4-17-2021,"1,292"
4-17-2021,"1,175"
4-17-2021,"3,360"
4-17-2021,"4,418"
5-18-2021,"10,382"
5-18-2021,"3,219"
5-18-2021,"2,464"
5-18-2021,"1,650"
5-18-2021,"2,856"
5-18-2021,"4,940"
6-17-2021,"6,450"
6-17-2021,"4,403"
6-17-2021,"2,673"
6-17-2021,"2,277"
6-17-2021,"3,034"
6-17-2021,"6,785"
7-16-2021,"10,010"
7-16-2021,"5,800"
7-16-2021,"4,802"
7-16-2021,"3,696"
7-16-2021,"4,698"
7-16-2021,"8,379"
8-17-2021,"6,026"
8-17-2021,"3,780"
8-17-2021,"3,306"
8-17-2021,"2,592"
8-17-2021,"3,332"
8-17-2021,"6,210"
9-18-2021,"5,236"
9-18-2021,"2,639"
9-18-2021,"1,632"
9-18-2021,"1,357"
9-18-2021,"1,952"
9-18-2021,"2,700"
10-17-2021,"4,715"
10-17-2021,"2,560"
10-17-2021,"1,452"
10-17-2021,"1,504"
10-17-2021,"2,173"
10-17-2021,"3,948"
11-17-2021,"5,148"
11-17-2021,"3,135"
11-17-2021,"2,464"
11-17-2021,"3,458"
11-17-2021,"4,836"
11-17-2021,"6,400"
12-16-2021,"10,560"
12-16-2021,"7,020"
12-16-2021,"5,600"
12-16-2021,"5,406"
12-16-2021,"5,795"
12-16-2021,"8,296"
1-24-2021,"3,498"
1-24-2021,"2,312"
1-24-2021,"1,512"
1-24-2021,560
1-24-2021,"1,386"
1-24-2021,"1,947"
2-22-2021,"4,416"
2-22-2021,"1,292"
2-22-2021,"1,104"
2-22-2021,392
2-22-2021,"1,271"
2-22-2021,"2,142"
3-20-2021,"4,000"
3-20-2021,"1,326"
3-20-2021,"1,272"
3-20-2021,203
3-20-2021,946
3-20-2021,"1,617"
4-21-2021,"4,224"
4-21-2021,992
4-21-2021,792
4-21-2021,351
4-21-2021,615
4-21-2021,"1,664"
5-20-2021,"5,782"
5-20-2021,"1,974"
5-20-2021,"1,368"
5-20-2021,"1,110"
5-20-2021,"1,764"
5-20-2021,"3,276"
6-22-2021,"5,875"
6-22-2021,"3,075"
6-22-2021,"1,739"
6-22-2021,"1,628"
6-22-2021,"2,058"
6-22-2021,"4,452"
7-20-2021,"6,419"
7-20-2021,"3,024"
7-20-2021,"2,220"
7-20-2021,"1,620"
7-20-2021,"2,346"
7-20-2021,"5,508"
8-21-2021,"6,480"
8-21-2021,"3,403"
8-21-2021,"2,340"
8-21-2021,"1,628"
8-21-2021,"1,786"
8-21-2021,"4,293"
9-20-2021,"6,272"
9-20-2021,"2,772"
9-20-2021,"1,368"
9-20-2021,900
9-20-2021,"1,440"
9-20-2021,"2,700"
10-22-2021,"5,876"
10-22-2021,"2,784"
10-22-2021,"1,225"
10-22-2021,"1,029"
10-22-2021,"1,120"
10-22-2021,"3,120"
11-21-2021,"5,104"
11-21-2021,"2,295"
11-21-2021,"2,352"
11-21-2021,"1,968"
11-21-2021,"1,736"
11-21-2021,"3,906"
12-20-2021,"6,954"
12-20-2021,"2,990"
12-20-2021,"2,925"
12-20-2021,"2,156"
12-20-2021,"2,754"
12-20-2021,"4,392"
1-17-2021,"4,932"
1-17-2021,"3,078"
1-17-2021,"2,639"
1-17-2021,"1,504"
1-17-2021,"2,891"
1-17-2021,"2,916"
2-15-2021,"5,616"
2-15-2021,"2,257"
2-15-2021,"1,863"
2-15-2021,"1,485"
2-15-2021,"2,925"
2-15-2021,"3,822"
3-13-2021,"5,688"
3-13-2021,"2,652"
3-13-2021,"2,001"
3-13-2021,992
3-13-2021,"2,254"
3-13-2021,"2,808"
4-14-2021,"4,716"
4-14-2021,"2,318"
4-14-2021,"1,593"
4-14-2021,"1,408"
4-14-2021,"2,115"
4-14-2021,"2,964"
5-13-2021,"8,160"
5-13-2021,"3,243"
5-13-2021,"3,321"
5-13-2021,"2,665"
5-13-2021,"3,700"
5-13-2021,"5,616"
6-15-2021,"9,639"
6-15-2021,"5,760"
6-15-2021,"3,655"
6-15-2021,"3,075"
6-15-2021,"3,750"
6-15-2021,"7,560"
7-13-2021,"9,646"
7-13-2021,"5,593"
7-13-2021,"4,182"
7-13-2021,"3,870"
7-13-2021,"4,794"
7-13-2021,"7,975"
8-14-2021,"8,150"
8-14-2021,"6,016"
8-14-2021,"4,410"
8-14-2021,"2,583"
8-14-2021,"3,150"
8-14-2021,"7,080"
9-13-2021,"7,100"
9-13-2021,"3,995"
9-13-2021,"2,623"
9-13-2021,"2,460"
9-13-2021,"3,000"
9-13-2021,"4,872"
10-15-2021,"7,168"
10-15-2021,"4,590"
10-15-2021,"2,600"
10-15-2021,"2,288"
10-15-2021,"3,038"
10-15-2021,"4,914"
11-14-2021,"8,100"
11-14-2021,"4,505"
11-14-2021,"4,472"
11-14-2021,"4,284"
11-14-2021,"4,320"
11-14-2021,"6,272"
12-13-2021,"10,416"
12-13-2021,"5,000"
12-13-2021,"5,450"
12-13-2021,"5,194"
12-13-2021,"5,551"
12-13-2021,"7,995"
1-10-2021,"4,416"
1-10-2021,"2,541"
1-10-2021,"1,728"
1-10-2021,"1,026"
1-10-2021,"1,927"
1-10-2021,"2,277"
2-8-2021,"4,998"
2-8-2021,"1,696"
2-8-2021,"1,512"
2-8-2021,870
2-8-2021,"1,927"
2-8-2021,"2,368"
3-6-2021,"4,608"
3-6-2021,"1,856"
3-6-2021,"1,416"
3-6-2021,594
3-6-2021,"1,462"
3-6-2021,"1,952"
4-7-2021,"4,522"
4-7-2021,"1,683"
4-7-2021,"1,224"
4-7-2021,729
4-7-2021,"1,188"
4-7-2021,"2,244"
5-6-2021,"6,240"
5-6-2021,"2,788"
5-6-2021,"2,850"
5-6-2021,"2,128"
5-6-2021,"3,196"
5-6-2021,"5,202"
6-8-2021,"7,020"
6-8-2021,"4,620"
6-8-2021,"2,622"
6-8-2021,"2,535"
6-8-2021,"2,990"
6-8-2021,"6,000"
7-6-2021,"8,836"
7-6-2021,"4,116"
7-6-2021,"2,997"
7-6-2021,"2,268"
7-6-2021,"3,552"
7-6-2021,"7,074"
8-7-2021,"8,460"
8-7-2021,"4,242"
8-7-2021,"2,775"
8-7-2021,"1,872"
8-7-2021,"2,116"
8-7-2021,"5,460"
9-6-2021,"5,704"
9-6-2021,"2,952"
9-6-2021,"1,989"
9-6-2021,"1,406"
9-6-2021,"1,927"
9-6-2021,"3,650"
10-8-2021,"6,307"
10-8-2021,"3,024"
10-8-2021,"1,932"
10-8-2021,"1,488"
10-8-2021,"2,204"
10-8-2021,"4,216"
11-7-2021,"6,372"
11-7-2021,"3,680"
11-7-2021,"3,264"
11-7-2021,"3,185"
11-7-2021,"3,245"
11-7-2021,"5,369"
12-6-2021,"8,195"
12-6-2021,"5,145"
12-6-2021,"4,459"
12-6-2021,"3,901"
12-6-2021,"4,565"
12-6-2021,"5,959"
1-7-2021,"4,750"
1-7-2021,"3,219"
1-7-2021,"2,520"
1-7-2021,"1,386"
1-7-2021,"2,940"
1-7-2021,"2,997"
2-5-2021,"5,811"
2-5-2021,"1,998"
2-5-2021,"1,885"
2-5-2021,"1,088"
2-5-2021,"2,940"
2-5-2021,"3,276"
3-3-2021,"5,070"
3-3-2021,"2,128"
3-3-2021,"1,972"
3-3-2021,960
3-3-2021,"1,872"
3-3-2021,"2,774"
4-4-2021,"5,400"
4-4-2021,"2,204"
4-4-2021,"1,624"
4-4-2021,"1,216"
4-4-2021,"1,610"
4-4-2021,"2,484"
5-3-2021,"7,668"
5-3-2021,"3,504"
5-3-2021,"3,182"
5-3-2021,"2,772"
5-3-2021,"3,500"
5-3-2021,"6,215"
6-5-2021,"8,750"
6-5-2021,"4,512"
6-5-2021,"3,654"
6-5-2021,"3,360"
6-5-2021,"3,922"
6-5-2021,"6,888"
7-3-2021,"10,206"
7-3-2021,"5,376"
7-3-2021,"3,564"
7-3-2021,"3,360"
7-3-2021,"4,293"
7-3-2021,"8,008"
8-4-2021,"8,313"
8-4-2021,"5,184"
8-4-2021,"3,485"
8-4-2021,"2,788"
8-4-2021,"2,652"
8-4-2021,"5,775"
9-3-2021,"6,500"
9-3-2021,"3,525"
9-3-2021,"2,460"
9-3-2021,"1,886"
9-3-2021,"2,550"
9-3-2021,"4,482"
10-5-2021,"6,667"
10-5-2021,"3,744"
10-5-2021,"2,597"
10-5-2021,"1,900"
10-5-2021,"2,688"
10-5-2021,"4,662"
11-4-2021,"6,660"
11-4-2021,"4,284"
11-4-2021,"4,080"
11-4-2021,"4,000"
11-4-2021,"4,080"
11-4-2021,"6,365"
12-3-2021,"8,850"
12-3-2021,"5,151"
12-3-2021,"4,400"
12-3-2021,"4,611"
12-3-2021,"4,680"
12-3-2021,"7,504"
1-10-2021,"3,910"
1-10-2021,"2,142"
1-10-2021,"1,512"
1-10-2021,580
1-10-2021,"1,452"
1-10-2021,"2,079"
2-8-2021,"4,046"
2-8-2021,"1,224"
2-8-2021,"1,176"
2-8-2021,377
2-8-2021,"1,435"
2-8-2021,"2,145"
3-6-2021,"3,774"
3-6-2021,"1,496"
3-6-2021,"1,173"
3-6-2021,232
3-6-2021,880
3-6-2021,"1,632"
4-7-2021,"3,552"
4-7-2021,"1,056"
4-7-2021,864
4-7-2021,377
4-7-2021,660
4-7-2021,"1,650"
5-6-2021,"5,978"
5-6-2021,"2,107"
5-6-2021,"2,340"
5-6-2021,"1,716"
5-6-2021,"2,254"
5-6-2021,"4,212"
6-8-2021,"6,486"
6-8-2021,"3,690"
6-8-2021,"2,535"
6-8-2021,"2,340"
6-8-2021,"2,784"
6-8-2021,"4,488"
7-6-2021,"7,682"
7-6-2021,"3,321"
7-6-2021,"2,405"
7-6-2021,"2,146"
7-6-2021,"2,961"
7-6-2021,"5,800"
8-7-2021,"6,578"
8-7-2021,"3,822"
8-7-2021,"2,850"
8-7-2021,"1,443"
8-7-2021,"1,395"
8-7-2021,"4,524"
9-6-2021,"4,995"
9-6-2021,"2,408"
9-6-2021,"1,368"
9-6-2021,"1,053"
9-6-2021,"1,269"
9-6-2021,"3,016"
10-8-2021,"4,982"
10-8-2021,"2,576"
10-8-2021,"1,305"
10-8-2021,"1,081"
10-8-2021,"1,045"
10-8-2021,"3,712"
11-7-2021,"5,225"
11-7-2021,"2,898"
11-7-2021,"3,072"
11-7-2021,"2,784"
11-7-2021,"2,552"
11-7-2021,"4,620"
12-6-2021,"7,290"
12-6-2021,"3,510"
12-6-2021,"3,478"
12-6-2021,"3,120"
12-6-2021,"3,808"
12-6-2021,"5,100"
1-17-2021,"4,788"
1-17-2021,"2,584"
1-17-2021,"1,971"
1-17-2021,884
1-17-2021,"1,968"
1-17-2021,"2,660"
2-15-2021,"5,040"
2-15-2021,"1,558"
2-15-2021,"1,740"
2-15-2021,"2,176"
2-15-2021,"1,968"
2-15-2021,"2,850"
3-13-2021,"4,826"
3-13-2021,"1,786"
3-13-2021,"1,400"
3-13-2021,"2,958"
3-13-2021,"1,334"
3-13-2021,"2,106"
4-14-2021,"4,446"
4-14-2021,"1,665"
4-14-2021,"1,189"
4-14-2021,"1,120"
4-14-2021,"1,617"
4-14-2021,"3,237"
5-13-2021,"6,837"
5-13-2021,"2,538"
5-13-2021,"2,296"
5-13-2021,"2,068"
5-13-2021,"2,700"
5-13-2021,"4,840"
6-15-2021,"7,905"
6-15-2021,"4,418"
6-15-2021,"2,856"
6-15-2021,"2,665"
6-15-2021,"3,009"
6-15-2021,"5,454"
7-13-2021,"7,800"
7-13-2021,"5,145"
7-13-2021,"3,157"
7-13-2021,"2,464"
7-13-2021,"3,604"
7-13-2021,"7,040"
8-14-2021,"8,050"
8-14-2021,"4,136"
8-14-2021,"2,898"
8-14-2021,"2,142"
8-14-2021,"2,200"
8-14-2021,"5,278"
9-13-2021,"7,155"
9-13-2021,"3,087"
9-13-2021,"1,599"
9-13-2021,"1,512"
9-13-2021,"1,768"
9-13-2021,"3,591"
10-15-2021,"6,840"
10-15-2021,"2,968"
10-15-2021,"1,802"
10-15-2021,"1,458"
10-15-2021,"1,674"
10-15-2021,"4,290"
11-14-2021,"7,006"
11-14-2021,"4,680"
11-14-2021,"4,150"
11-14-2021,"4,080"
11-14-2021,"4,410"
11-14-2021,"6,272"
12-13-2021,"9,600"
12-13-2021,"5,565"
12-13-2021,"4,998"
12-13-2021,"3,900"
12-13-2021,"5,208"
12-13-2021,"7,280"
1-14-2021,"6,688"
1-14-2021,"3,948"
1-14-2021,"2,912"
1-14-2021,"1,716"
1-14-2021,"3,536"
1-14-2021,"4,312"
2-12-2021,"6,847"
2-12-2021,"2,684"
2-12-2021,"2,442"
2-12-2021,"1,620"
2-12-2021,"3,402"
2-12-2021,"3,655"
3-10-2021,"6,248"
3-10-2021,"2,940"
3-10-2021,"2,618"
3-10-2021,"1,368"
3-10-2021,"2,397"
3-10-2021,"3,280"
4-11-2021,"5,617"
4-11-2021,"2,408"
4-11-2021,"2,080"
4-11-2021,"1,584"
4-11-2021,"1,938"
4-11-2021,"3,960"
5-10-2021,"8,470"
5-10-2021,"4,320"
5-10-2021,"3,675"
5-10-2021,"2,990"
5-10-2021,"3,960"
5-10-2021,"7,200"
6-12-2021,"9,454"
6-12-2021,"6,148"
6-12-2021,"3,645"
6-12-2021,"4,230"
6-12-2021,"4,698"
6-12-2021,"7,254"
7-10-2021,"9,828"
7-10-2021,"5,865"
7-10-2021,"4,508"
7-10-2021,"4,140"
7-10-2021,"5,076"
7-10-2021,"7,625"
8-11-2021,"10,208"
8-11-2021,"5,618"
8-11-2021,"5,040"
8-11-2021,"3,332"
8-11-2021,"3,705"
8-11-2021,"6,344"
9-10-2021,"7,672"
9-10-2021,"4,250"
9-10-2021,"2,576"
9-10-2021,"2,340"
9-10-2021,"2,900"
9-10-2021,"4,602"
10-12-2021,"8,246"
10-12-2021,"4,050"
10-12-2021,"3,186"
10-12-2021,"2,530"
10-12-2021,"3,366"
10-12-2021,"5,751"
11-11-2021,"8,064"
11-11-2021,"4,455"
11-11-2021,"5,472"
11-11-2021,"4,125"
11-11-2021,"5,360"
11-11-2021,"6,580"
12-10-2021,"10,752"
12-10-2021,"5,500"
12-10-2021,"6,215"
12-10-2021,"4,536"
12-10-2021,"5,427"
12-10-2021,"7,208"
1-21-2021,"6,419"
1-21-2021,"4,095"
1-21-2021,"3,078"
1-21-2021,"1,978"
1-21-2021,"3,304"
1-21-2021,"4,312"
2-19-2021,"8,820"
2-19-2021,"3,375"
2-19-2021,"3,510"
2-19-2021,"2,436"
2-19-2021,"4,648"
2-19-2021,"4,508"
3-17-2021,"8,085"
3-17-2021,"3,381"
3-17-2021,"2,850"
3-17-2021,"1,672"
3-17-2021,"3,480"
3-17-2021,"3,375"
4-18-2021,"7,392"
4-18-2021,"3,332"
4-18-2021,"2,774"
4-18-2021,"2,156"
4-18-2021,"3,021"
4-18-2021,"4,508"
5-17-2021,"11,072"
5-17-2021,"4,698"
5-17-2021,"4,998"
5-17-2021,"4,160"
5-17-2021,"4,914"
5-17-2021,"7,475"
6-19-2021,"9,971"
6-19-2021,"6,888"
6-19-2021,"4,664"
6-19-2021,"4,732"
6-19-2021,"5,640"
6-19-2021,"9,108"
7-17-2021,"12,544"
7-17-2021,"7,205"
7-17-2021,"5,886"
7-17-2021,"4,505"
7-17-2021,"6,120"
7-17-2021,"8,768"
8-18-2021,"11,760"
8-18-2021,"7,830"
8-18-2021,"5,460"
8-18-2021,"3,672"
8-18-2021,"4,307"
8-18-2021,"6,784"
9-17-2021,"9,086"
9-17-2021,"5,130"
9-17-2021,"3,900"
9-17-2021,"2,968"
9-17-2021,"4,032"
9-17-2021,"6,664"
10-19-2021,"7,616"
10-19-2021,"5,208"
10-19-2021,"3,186"
10-19-2021,"2,914"
10-19-2021,"3,266"
10-19-2021,"5,832"
11-18-2021,"7,956"
11-18-2021,"6,076"
11-18-2021,"6,552"
11-18-2021,"5,440"
11-18-2021,"5,751"
11-18-2021,"9,048"
12-17-2021,"11,999"
12-17-2021,"6,785"
12-17-2021,"6,696"
12-17-2021,"5,456"
12-17-2021,"7,770"
12-17-2021,"8,658"
1-24-2021,"7,540"
1-24-2021,"4,200"
1-24-2021,"3,960"
1-24-2021,"1,911"
1-24-2021,"3,240"
1-24-2021,"4,212"
2-22-2021,"8,996"
2-22-2021,"3,127"
2-22-2021,"3,569"
1-1-,"13,056"
1-2-,"11,520"
1-3-,"11,200"
1-4-,"10,116"
1-5-,"13,158"
1-6-,"12,540"
1-7-,"12,804"
1-8-,"12,285"
1-21-,"10,336"
1-22-,"7,936"
1-23-,"13,158"
1-24-,"12,600"
1-25-,"15,600"
1-26-,"11,025"
1-27-,"8,478"
1-28-,"7,440"
1-29-,"12,427"
1-30-,"11,628"
1-31-,"12,276"
2-1-,"11,025"
2-2-,"8,820"
2-3-,"8,959"
2-4-,"12,364"
2-5-,"12,987"
2-6-,"16,104"
2-7-,"10,952"
2-8-,"10,368"
2-9-,"9,537"
2-10-,"13,160"
3-3-,"14,080"
3-4-,"18,800"
3-5-,"13,940"
3-6-,"10,952"
3-7-,"11,286"
3-8-,"12,960"
3-9-,"15,962"
3-10-,"19,096"
3-11-,"13,038"
3-12-,"10,325"
3-13-,"9,450"
3-14-,"12,788"
3-15-,"16,544"
3-16-,"15,375"
3-17-,"13,283"
3-18-,"11,618"
3-31-,"12,960"
4-17-,"11,997"
4-18-,"17,040"
4-19-,"15,912"
4-20-,"15,050"
4-21-,"11,340"
4-22-,"10,404"
4-23-,"13,860"
4-24-,"15,750"
4-25-,"14,739"
4-26-,"16,500"
4-27-,"18,538"
4-28-,"12,480"
4-29-,"12,642"
4-30-,"11,070"
5-1-,"13,160"
5-2-,"17,066"
5-3-,"20,160"
5-4-,"13,330"
5-5-,"13,986"
5-6-,"12,546"
5-7-,"13,392"
7-18-,"16,320"
7-19-,"5,400"
7-20-,"7,020"
7-21-,"6,426"
7-22-,"5,670"
7-23-,"4,576"
7-24-,"5,600"
7-25-,"5,100"
7-26-,"6,647"
7-27-,"6,372"
7-28-,"5,538"
7-29-,"4,480"
7-30-,"6,006"
7-31-,"6,120"
8-1-,"7,890"
8-2-,"5,152"
8-3-,"6,120"
8-4-,"5,425"
8-5-,"6,612"
8-6-,"7,038"
8-7-,"8,874"
8-8-,"5,568"
8-9-,"5,964"
8-10-,"6,086"
8-11-,"7,344"
8-12-,"7,560"
8-13-,"8,610"
8-14-,"5,520"
8-15-,"7,595"
8-16-,"6,300"
8-17-,"9,440"
8-18-,"8,260"
8-19-,"10,659"
8-20-,"7,128"
8-21-,"6,838"
8-22-,"6,409"
8-23-,"13,300"
8-24-,"8,555"
8-25-,"9,120"
8-26-,"10,846"
8-27-,"6,272"
8-28-,"7,161"
8-29-,"10,872"
8-30-,"8,235"
8-31-,"10,065"
9-1-,"10,846"
9-2-,"6,450"
9-3-,"7,980"
9-4-,"10,530"
9-5-,"8,712"
9-6-,"8,160"
9-7-,"11,340"
9-8-,"7,400"
9-9-,"7,416"
9-10-,"12,516"
9-11-,"8,432"
9-12-,"7,192"
9-13-,"9,945"
9-14-,"7,344"
9-15-,"6,440"
9-16-,"10,019"
10-20-,"9,180"
10-21-,"9,486"
10-22-,"9,554"
10-23-,"8,280"
10-24-,"5,850"
10-25-,"12,716"
10-26-,"10,656"
10-27-,"11,322"
10-28-,"11,324"
10-29-,"7,560"
10-30-,"6,240"
10-31-,"12,546"
11-1-,"7,920"
11-2-,"8,184"
11-3-,"8,943"
11-4-,"7,665"
11-5-,"6,574"
11-6-,"8,388"
11-7-,"8,092"
11-8-,"8,604"
11-9-,"9,880"
11-10-,"7,410"
11-11-,"6,930"
11-12-,"6,930"
11-13-,"9,792"
11-14-,"9,009"
11-15-,"9,870"
12-22-,"9,792"
12-23-,"8,670"
12-24-,"10,045"
12-25-,"10,840"
12-26-,"11,016"
12-27-,"11,684"
12-28-,"9,024"
12-29-,"7,426"
12-30-,"15,190"
12-31-,"11,880"
1-1-2021,"11,883"
1-2-2021,"10,350"
1-3-2021,"9,576"
1-4-2021,"8,918"
1-5-2021,"13,050"
1-6-2021,"13,981"
1-7-2021,"12,800"
1-8-2021,"11,802"
1-9-2021,"9,184"
1-10-2021,"8,624"
1-11-2021,"18,360"
1-12-2021,"13,858"
1-13-2021,"12,887"
1-14-2021,"12,144"
1-15-2021,"11,362"
1-16-2021,"10,560"
1-17-2021,"14,784"
1-18-2021,"13,590"
1-19-2021,"13,066"
1-20-2021,"12,648"
1-21-2021,"13,260"
1-22-2021,"15,517"
1-23-2021,"15,240"
1-24-2021,"11,480"
1-25-2021,"12,054"
1-26-2021,"9,672"
1-27-2021,"9,633"
1-28-2021,"9,675"
1-29-2021,"13,464"
1-30-2021,"10,404"
1-31-2021,"10,920"
2-1-2021,"8,820"
2-2-2021,"9,366"
2-3-2021,"11,050"
2-4-2021,"10,304"
2-5-2021,"10,257"
2-6-2021,"14,076"
2-7-2021,"9,880"
2-8-2021,"7,770"
2-9-2021,"11,628"
2-10-2021,"14,336"
2-11-2021,"12,880"
2-12-2021,"15,272"
2-13-2021,"11,264"
2-14-2021,"10,840"
2-15-2021,"10,535"
2-16-2021,"12,800"
2-17-2021,"5,824"
2-18-2021,"7,840"
3-9-2021,"7,812"
3-10-2021,"6,006"
3-11-2021,"5,580"
3-12-2021,"6,090"
3-13-2021,"6,720"
3-14-2021,"6,450"
3-15-2021,"7,359"
3-16-2021,"6,086"
3-17-2021,"5,600"
3-18-2021,"6,656"
3-19-2021,"6,336"
3-20-2021,"8,208"
3-21-2021,"7,293"
3-22-2021,"6,336"
3-23-2021,"4,608"
4-6-2021,"6,402"
4-7-2021,"7,688"
4-8-2021,"7,140"
4-9-2021,"7,828"
4-10-2021,"5,363"
4-11-2021,"5,662"
4-12-2021,"9,702"
4-13-2021,"7,680"
4-14-2021,"7,514"
4-15-2021,"7,740"
4-16-2021,"6,369"
4-17-2021,"5,320"
4-18-2021,"8,858"
4-19-2021,"10,692"
4-20-2021,"7,875"
4-21-2021,"8,155"
4-22-2021,"6,208"
4-23-2021,"6,435"
4-24-2021,"12,672"
4-25-2021,"8,550"
4-26-2021,"10,064"
4-27-2021,"7,920"
4-28-2021,"6,612"
4-29-2021,"8,512"
4-30-2021,"11,424"
5-1-2021,"11,016"
5-2-2021,"10,824"
5-3-2021,"7,888"
5-4-2021,"8,028"
5-5-2021,"9,890"
5-6-2021,"9,568"
5-7-2021,"10,982"
5-8-2021,"10,296"
5-9-2021,"7,980"
5-10-2021,"7,605"
5-11-2021,"8,580"
5-12-2021,"10,290"
5-13-2021,"9,216"
5-14-2021,"11,352"
5-15-2021,"6,864"
5-16-2021,"7,029"
5-17-2021,"9,660"
5-18-2021,"9,568"
5-19-2021,"10,880"
5-20-2021,"11,088"
5-21-2021,"7,805"
5-22-2021,"7,293"
5-23-2021,"9,384"
5-24-2021,"11,662"
5-25-2021,"12,285"
5-26-2021,"12,096"
5-27-2021,"9,009"
5-28-2021,"7,840"
5-29-2021,"9,417"
5-30-2021,"10,208"
5-31-2021,"5,292"
6-1-2021,"2,821"
6-2-2021,"2,256"
6-3-2021,"1,107"
8-15-2021,"2,938"
8-16-2021,"3,912"
8-17-2021,"4,370"
8-18-2021,"4,945"
8-19-2021,"3,861"
8-20-2021,"3,808"
8-21-2021,"2,418"
8-22-2021,"4,030"
8-23-2021,"4,263"
8-24-2021,"7,316"
8-25-2021,"3,100"
8-26-2021,"3,640"
8-27-2021,"2,784"
8-28-2021,"4,131"
8-29-2021,"3,003"
8-30-2021,"4,410"
8-31-2021,"3,580"
9-1-2021,"2,980"
9-2-2021,"2,782"
9-3-2021,"4,620"
9-4-2021,"3,029"
9-5-2021,"5,456"
9-6-2021,"3,800"
9-7-2021,"4,914"
9-8-2021,"5,814"
9-9-2021,"8,976"
9-10-2021,"7,680"
9-11-2021,"11,200"
9-12-2021,"6,450"
9-13-2021,"5,568"
9-14-2021,"6,000"
9-15-2021,"11,760"
9-16-2021,"8,704"
9-17-2021,"8,976"
9-18-2021,"10,626"
9-19-2021,"6,432"
9-20-2021,"7,176"
9-21-2021,"12,784"
9-22-2021,"8,432"
9-23-2021,"11,008"
9-24-2021,"11,620"
9-25-2021,"6,004"
9-26-2021,"6,794"
9-27-2021,"10,320"
9-28-2021,"8,816"
9-29-2021,"7,714"
9-30-2021,"11,938"
10-1-2021,"5,535"
10-2-2021,"5,513"
10-3-2021,"7,788"
10-4-2021,"6,390"
10-5-2021,"6,351"
10-6-2021,"6,080"
10-7-2021,"4,350"
10-8-2021,"3,840"
10-9-2021,"7,410"
10-10-2021,"6,975"
10-11-2021,"5,886"
10-12-2021,"11,628"
10-13-2021,"8,000"
10-14-2021,"7,452"
10-15-2021,"12,036"
10-16-2021,"12,926"
10-17-2021,"9,672"
10-18-2021,"10,994"
10-19-2021,"8,360"
10-20-2021,"7,896"
10-21-2021,"13,824"
10-22-2021,"4,352"
10-23-2021,"2,312"
10-24-2021,"2,016"
10-25-2021,644
10-26-2021,"1,722"
10-27-2021,"2,240"
10-28-2021,"5,312"
10-29-2021,"1,408"
10-30-2021,"1,350"
10-31-2021,476
11-1-2021,"1,560"
11-2-2021,"2,220"
11-3-2021,"6,084"
11-4-2021,"1,749"
11-5-2021,"1,682"
11-6-2021,256
11-7-2021,984
11-8-2021,"2,318"
11-9-2021,"4,900"
11-10-2021,"1,887"
11-11-2021,"1,377"
11-12-2021,864
11-13-2021,"1,170"
11-14-2021,"2,496"
11-15-2021,"6,600"
11-16-2021,"2,160"
11-17-2021,"2,014"
11-18-2021,"1,428"
11-19-2021,"1,989"
11-20-2021,"3,978"
11-21-2021,"8,330"
11-22-2021,"3,485"
11-23-2021,"2,268"
11-24-2021,"2,279"
11-25-2021,"2,064"
11-26-2021,"5,460"
11-27-2021,"8,575"
11-28-2021,"4,455"
11-29-2021,"3,096"
11-30-2021,"2,184"
12-1-2021,"3,200"
12-2-2021,"5,800"
12-3-2021,"9,129"
12-4-2021,"4,488"
12-5-2021,"3,002"
12-6-2021,"2,666"
12-7-2021,"2,484"
12-8-2021,"6,027"
12-9-2021,"7,452"
12-10-2021,"3,640"
12-11-2021,"1,920"
12-12-2021,"1,696"
12-13-2021,"1,476"
12-14-2021,"3,792"
12-15-2021,"5,828"
12-16-2021,"2,380"
12-17-2021,"1,444"
12-18-2021,"1,360"
12-19-2021,"1,290"
12-20-2021,"3,108"
12-21-2021,"5,952"
12-22-2021,"2,924"
12-23-2021,"3,102"
12-24-2021,"2,580"
12-25-2021,"2,448"
12-26-2021,"3,975"
12-27-2021,"7,579"
12-28-2021,"3,995"
12-29-2021,"3,476"
12-30-2021,"2,120"
12-31-2021,"2,576"
1-1-,"4,399"
1-2-,"4,266"
1-3-,"4,725"
1-4-,"5,040"
1-5-,"3,060"
1-6-,"2,960"
